,index,Word,Tag,sentence_id
97884,104932,),O,7048
97885,104934,Thanh,O,7049
97886,104935,Trà,O,7049
97887,104936,Trương,O,7049
97888,104937,?,O,7049
97889,104939,Chị,O,7050
97890,104940,ba,O,7050
97891,104941,tiền,O,7050
97892,104942,chị,O,7050
97893,104943,như,O,7050
97894,104944,miếng,O,7050
97895,104945,giấy,O,7050
97896,104946,chùi,O,7050
97897,104947,lol,B-T,7050
97898,104948,em,O,7050
97899,104949,ne,O,7050
97900,104950,mặt,O,7050
97901,104951,chị,O,7050
97902,104952,xấu,O,7050
97903,104953,hơn,O,7050
97904,104954,lol,B-T,7050
97905,104955,em,O,7050
97906,104956,nữa,O,7050
97907,104957,ne,O,7050
97908,104958,chị,O,7050
97909,104959,ba,O,7050
97910,104960,chị,O,7050
97911,104961,sủa,B-T,7050
97912,104962,nhiều,O,7050
97913,104963,vậy,O,7050
97914,104964,em,O,7050
97915,104965,ko,O,7050
97916,104966,cần,O,7050
97917,104967,đồng,B-T,7050
97918,104968,tiền,I-T,7050
97919,104969,vơ,I-T,7050
97920,104970,bẩn,I-T,7050
97921,104971,của,O,7050
97922,104972,chị,O,7050
97923,104974,Trần,O,7051
97924,104975,Dần,O,7051
97925,104976,bị,O,7051
97926,104977,đồng,O,7051
97927,104978,tính,O,7051
97928,104979,thôi,O,7051
97929,104981,Mầy,B-T,7052
97930,104982,lên,O,7052
97931,104983,mạng,O,7052
97932,104984,xã,O,7052
97933,104985,hội,O,7052
97934,104986,mà,O,7052
97935,104987,mầy,B-T,7052
97936,104988,vỗ,O,7052
97937,104989,lồn,B-T,7052
97938,104990,con,B-T,7052
97939,104991,nầy,O,7052
97940,104992,quá,O,7052
97941,104993,trời,O,7052
97942,104994,sao,O,7052
97943,104995,ko,O,7052
97944,104996,ai,O,7052
97945,104997,dám,O,7052
97946,104998,làm,O,7052
97947,104999,gì,O,7052
97948,105000,nó,O,7052
97949,105001,hết,O,7052
97950,105002,dậy,O,7052
97951,105003,trời,O,7052
97952,105004,tức,O,7052
97953,105005,muốn,O,7052
97954,105006,ói,B-T,7052
97955,105007,máu,I-T,7052
97956,105009,ra,O,7053
97957,105010,biển,O,7053
97958,105011,team,O,7053
97959,105012,up,O,7053
97960,105013,xem,O,7053
97961,105014,có,O,7053
97962,105015,mở,O,7053
97963,105016,rộng,O,7053
97964,105017,nuôi,O,7053
97965,105018,tôm,O,7053
97966,105019,ngoài,O,7053
97967,105020,đó,O,7053
97968,105021,được,O,7053
97969,105022,k,O,7053
97970,105023,đó,O,7053
97971,105024,mà,O,7053
97972,105026,Đài,O,7054
97973,105027,Loan,O,7054
97974,105028,chửi,B-T,7054
97975,105029,láo,I-T,7054
97976,105030,quá,O,7054
97977,105031,thì,O,7054
97978,105032,an,O,7054
97979,105033,tâm,O,7054
97980,105034,nhé,O,7054
97981,105035,ko,O,7054
97982,105036,ai,O,7054
97983,105037,đánh,B-T,7054
97984,105038,đập,I-T,7054
97985,105039,đâu,O,7054
97986,105040,mà,O,7054
97987,105041,mấy,O,7054
97988,105042,nghìn,O,7054
97989,105043,quả,O,7054
97990,105044,trứng,O,7054
97991,105045,vào,O,7054
97992,105046,nhà,O,7054
97993,105047,luôn,O,7054
97994,105048,.,O,7054
97995,105049,Các,O,7054
97996,105050,bạn,O,7054
97997,105051,nào,O,7054
97998,105052,gần,O,7054
97999,105053,nhà,O,7054
98000,105054,linh,O,7054
98001,105055,cá,O,7054
98002,105056,lóc,O,7054
98003,105057,cho,O,7054
98004,105058,mấy,O,7054
98005,105059,nghìn,O,7054
98006,105060,quả,O,7054
98007,105061,trứng,O,7054
98008,105062,vô,O,7054
98009,105063,nhà,O,7054
98010,105064,nó,B-T,7054
98011,105065,cho,O,7054
98012,105066,nó,B-T,7054
98013,105067,biết,O,7054
98014,105068,thế,O,7054
98015,105069,nào,O,7054
98016,105070,là,O,7054
98017,105071,lễ,O,7054
98018,105072,độ,O,7054
98019,105073,.,O,7054
98020,105075,Nguyễn,O,7055
98021,105076,kim,O,7055
98022,105077,chuẩn,O,7055
98023,105078,bị,O,7055
98024,105079,được,O,7055
98025,105080,buff,O,7055
98026,105081,cực,O,7055
98027,105082,mạnh,O,7055
98028,105083,rồi,O,7055
98029,105084,Nam,O,7055
98030,105085,Nguyen,O,7055
98031,105087,Lương,O,7056
98032,105088,7-8,O,7056
98033,105089,triệu,O,7056
98034,105090,được,O,7056
98035,105091,ăn,O,7056
98036,105092,mì,O,7056
98037,105093,tôm,O,7056
98038,105094,Thái,O,7056
98039,105095,đã,O,7056
98040,105096,là,O,7056
98041,105097,cả,O,7056
98042,105098,1,O,7056
98043,105099,giấc,O,7056
98044,105100,mơ,O,7056
98045,105101,:,O,7056
98046,105102,',O,7056
98047,105103,(,O,7056
98048,105105,@,O,7057
98049,105106,AK,O,7057
98050,105107,47,O,7057
98051,105108,AK47,O,7057
98052,105109,ổng,O,7057
98053,105110,ko,O,7057
98054,105111,đồng,O,7057
98055,105112,ý,O,7057
98056,105113,thì,O,7057
98057,105114,kệ,B-T,7057
98058,105115,mẹ,I-T,7057
98059,105116,ổng,O,7057
98060,105117,",",O,7057
98061,105118,thích,O,7057
98062,105119,thì,O,7057
98063,105120,lấy,O,7057
98064,105121,hình,O,7057
98065,105122,ra,O,7057
98066,105123,chế,B-T,7057
98067,105124,giễu,I-T,7057
98068,105125,kêu,O,7057
98069,105126,ổng,O,7057
98070,105127,về,O,7057
98071,105128,kiện,O,7057
98072,105129,đi,O,7057
98073,105131,Hahahahahahahaha,O,7058
98074,105133,Bà,O,7059
98075,105134,điên,B-T,7059
98076,105135,đi,O,7059
98077,105136,lang,O,7059
98078,105137,thang,O,7059
98079,105139,Nó,B-T,7060
98080,105140,đéo,B-T,7060
98081,105141,phải,O,7060
98082,105142,như,O,7060
98083,105143,trong,O,7060
98084,105144,phim,O,7060
98085,105145,mà,O,7060
98086,105146,còn,O,7060
98087,105147,phải,O,7060
98088,105148,đợi,O,7060
98089,105149,xem,O,7060
98090,105150,xét,O,7060
98091,105151,tình,O,7060
98092,105152,cảm,O,7060
98093,105153,như,O,7060
98094,105154,thế,O,7060
98095,105155,nào,O,7060
98096,105156,đây,O,7060
98097,105157,là,O,7060
98098,105158,ngoài,O,7060
98099,105159,đời,O,7060
98100,105160,nhá,O,7060
98101,105161,đợi,O,7060
98102,105162,đợi,O,7060
98103,105163,ccc,B-T,7060
98104,105165,Đình,O,7061
98105,105166,Quang,O,7061
98106,105167,thô,O,7061
98107,105168,nhưnh,O,7061
98108,105169,thật,O,7061
98109,105170,quá,O,7061
98110,105171,bác,O,7061
98111,105172,ạ,O,7061
98112,105173,=,O,7061
98113,105174,),O,7061
98114,105175,),O,7061
98115,105176,),O,7061
98116,105178,Nhìn,O,7062
98117,105179,bê,O,7062
98118,105180,tha,O,7062
98119,105181,vl,B-T,7062
98120,105183,Cảm,O,7063
98121,105184,giác,O,7063
98122,105185,ông,B-T,7063
98123,105186,cố,I-T,7063
98124,105187,nội,I-T,7063
98125,105188,tiệp,O,7063
98126,105189,lúc,O,7063
98127,105190,này,O,7063
98128,105191,:,O,7063
98129,105192,),O,7063
98130,105193,),O,7063
98131,105194,),O,7063
98132,105195,trong,O,7063
98133,105196,đó,O,7063
98134,105197,thiếu,O,7063
98135,105198,quần,B-T,7063
98136,105199,xì,I-T,7063
98137,105200,của,O,7063
98138,105201,Ngọc,O,7063
98139,105202,Trinh,O,7063
98140,105203,hửi,O,7063
98141,105204,nên,O,7063
98142,105205,buồn,O,7063
98143,105206,phải,O,7063
98144,105207,rồi,O,7063
98145,105208,🤣,O,7063
98146,105210,Đụ,B-T,7064
98147,105211,mẹ,I-T,7064
98148,105212,chị,O,7064
98149,105213,Witch,O,7064
98150,105214,của,O,7064
98151,105215,tao,B-T,7064
98152,105216,=,O,7064
98153,105217,),O,7064
98154,105218,),O,7064
98155,105219,),O,7064
98156,105220,),O,7064
98157,105222,:,O,7065
98158,105223,),O,7065
98159,105224,),O,7065
98160,105225,làm,O,7065
98161,105226,loạn,O,7065
98162,105227,không,O,7065
98163,105228,phải,O,7065
98164,105229,cách,O,7065
98165,105230,hay,O,7065
98166,105231,",",O,7065
98167,105232,giờ,O,7065
98168,105233,giả,O,7065
98169,105234,sử,O,7065
98170,105235,phá,O,7065
98171,105236,hết,O,7065
98172,105237,đó,O,7065
98173,105238,nó,B-T,7065
98174,105239,bắt,O,7065
98175,105240,đền,O,7065
98176,105241,bù,O,7065
98177,105242,ngược,O,7065
98178,105243,lại,O,7065
98179,105244,thì,O,7065
98180,105245,dân,O,7065
98181,105246,mình,O,7065
98182,105247,ko,O,7065
98183,105248,những,O,7065
98184,105249,còn,O,7065
98185,105250,ko,O,7065
98186,105251,đc,O,7065
98187,105252,đền,O,7065
98188,105253,bù,O,7065
98189,105254,mà,O,7065
98190,105255,còn,O,7065
98191,105256,chịu,O,7065
98192,105257,thiệt,O,7065
98193,105258,",",O,7065
98194,105259,hơn,O,7065
98195,105260,nữa,O,7065
98196,105261,mình,O,7065
98197,105262,tưởng,O,7065
98198,105263,những,O,7065
98199,105264,người,O,7065
98200,105265,công,O,7065
98201,105266,giáo,O,7065
98202,105267,sẽ,O,7065
98203,105268,ôn,O,7065
98204,105269,hoà,O,7065
98205,105270,chứ,O,7065
98206,105271,tức,O,7065
98207,105272,nước,O,7065
98208,105273,vỡ,O,7065
98209,105274,bờ,O,7065
98210,105275,thì,O,7065
98211,105276,cũng,O,7065
98212,105277,một,O,7065
98213,105278,ruột,O,7065
98214,105279,với,O,7065
98215,105280,lũ,B-T,7065
98216,105281,công,O,7065
98217,105282,an,O,7065
98218,105283,',O,7065
98219,105284,lỡ,O,7065
98220,105285,vuốt,O,7065
98221,105286,má,O,7065
98222,105287,',O,7065
98223,105288,à,O,7065
98224,105289,.,O,7065
98225,105290,cứ,O,7065
98226,105291,như,O,7065
98227,105292,buổi,O,7065
98228,105293,đầu,O,7065
98229,105294,của,O,7065
98230,105295,phong,O,7065
98231,105296,trào,O,7065
98232,105297,công,O,7065
98233,105298,nhân,O,7065
98234,105299,họ,O,7065
98235,105300,nghĩ,O,7065
98236,105301,họ,O,7065
98237,105302,chịu,O,7065
98238,105303,cực,O,7065
98239,105304,khổ,O,7065
98240,105305,vì,O,7065
98241,105306,do,O,7065
98242,105307,máy,O,7065
98243,105308,móc,O,7065
98244,105309,nên,O,7065
98245,105310,họ,O,7065
98246,105311,đập,O,7065
98247,105312,phá,O,7065
98248,105313,máy,O,7065
98249,105314,móc,O,7065
98250,105315,vậy,O,7065
98251,105317,Cô,O,7066
98252,105318,đáng,O,7066
98253,105319,yyyyyêu,O,7066
98254,105320,quá,O,7066
98255,105322,TPHCM,O,7067
98256,105323,nhé,O,7067
98257,105324,.,O,7067
98258,105325,Sài,O,7067
98259,105326,Gòn,O,7067
98260,105327,không,O,7067
98261,105328,như,O,7067
98262,105329,vậy,O,7067
98263,105330,.,O,7067
98264,105332,Còn,O,7068
98265,105333,ban,O,7068
98266,105334,sáng,O,7068
98267,105335,họp,O,7068
98268,105336,giao,O,7068
98269,105337,ban,O,7068
98270,105338,của,O,7068
98271,105339,CỤC,B-T,7068
98272,105340,CỨC,I-T,7068
98273,105342,<,O,7069
98274,105343,(,O,7069
98275,105344,\,O,7069
98276,105345,"""",O,7069
98277,105346,),O,7069
98278,105348,Nghe,O,7070
98279,105349,đâu,O,7070
98280,105350,mỗi,O,7070
98281,105351,năm,O,7070
98282,105352,mất,O,7070
98283,105353,gần,O,7070
98284,105354,hơn,O,7070
98285,105355,900,O,7070
98286,105356,tỷ,O,7070
98287,105357,để,O,7070
98288,105358,duy,O,7070
98289,105359,trì,O,7070
98290,105360,cái,O,7070
98291,105361,xác,B-T,7070
98292,105362,ấy,O,7070
98293,105363,sống,O,7070
98294,105364,mãi,O,7070
98295,105365,trong,O,7070
98296,105366,sự,O,7070
98297,105367,nghiệp,O,7070
98298,105368,cướp,B-T,7070
98299,105369,bóc,I-T,7070
98300,105370,của,O,7070
98301,105371,chúng,B-T,7070
98302,105372,nó,I-T,7070
98303,105373,.,O,7070
98304,105374,Kinh,O,7070
98305,105375,",",O,7070
98306,105376,xác,B-T,7070
98307,105377,cha,O,7070
98308,105378,già,O,7070
98309,105379,chúng,B-T,7070
98310,105380,nó,I-T,7070
98311,105381,mà,O,7070
98312,105382,chúng,B-T,7070
98313,105383,nó,I-T,7070
98314,105384,cũng,O,7070
98315,105385,ko,O,7070
98316,105386,tha,O,7070
98317,105387,",",O,7070
98318,105388,xơi,B-T,7070
98319,105389,luôn.Bao,O,7070
98320,105390,nhiêu,O,7070
98321,105391,năm,O,7070
98322,105392,rồi,O,7070
98323,105393,nhỉ,O,7070
98324,105394,?,O,7070
98325,105395,!,O,7070
98326,105397,Mixi,O,7071
98327,105398,mixi,O,7071
98328,105399,mixigaming,O,7071
98329,105400,-,O,7071
98330,105401,đitconme,B-T,7071
98331,105402,vô,O,7071
98332,105403,lý,O,7071
98333,105405,Được,O,7072
98334,105406,anh,O,7072
98335,105408,Bạn,O,7073
98336,105409,trẻ,O,7073
98337,105410,ở,O,7073
98338,105411,trên,O,7073
98339,105412,là,O,7073
98340,105413,acc,O,7073
98341,105414,của,O,7073
98342,105415,ad,O,7073
98343,105416,hả,O,7073
98344,105417,:,O,7073
98345,105418,),O,7073
98346,105419,),O,7073
98347,105420,nó,B-T,7073
98348,105421,chửi,O,7073
98349,105422,ad,O,7073
98350,105423,chứ,O,7073
98351,105424,có,O,7073
98352,105425,chửi,O,7073
98353,105426,m,B-T,7073
98354,105427,đâu,O,7073
98355,105428,kệ,O,7073
98356,105429,mẹ,B-T,7073
98357,105430,chúg,B-T,7073
98358,105431,nó,I-T,7073
98359,105432,đi,O,7073
98360,105434,Điz,B-T,7074
98361,105435,mé,I-T,7074
98362,105436,thanh,O,7074
98363,105437,niên,O,7074
98364,105439,Trung,O,7075
98365,105440,đa,O,7075
98366,105441,cấp,O,7075
98367,105443,@,O,7076
98368,105444,Hoàng,O,7076
98369,105445,Phúc,O,7076
98370,105446,Lê,O,7076
98371,105447,bik,O,7076
98372,105448,đâu,O,7076
98373,105449,bạn,O,7076
98374,105450,chưa,O,7076
98375,105451,gặp,O,7076
98376,105452,nên,O,7076
98377,105453,chưa,O,7076
98378,105454,bik,O,7076
98379,105456,Huy,O,7077
98380,105457,Mikochi,O,7077
98381,105458,in,O,7077
98382,105459,ở,O,7077
98383,105460,đâu,O,7077
98384,105461,v,O,7077
98385,105462,ta,O,7077
98386,105463,.,O,7077
98387,105464,Ib,O,7077
98388,105465,cho,O,7077
98389,105466,ai,O,7077
98390,105467,bh,O,7077
98391,105469,nghe,O,7078
98392,105470,bảo,O,7078
98393,105471,kp,O,7078
98394,105472,bị,O,7078
98395,105473,gay,O,7078
98396,105475,tiền,O,7079
98397,105476,này,O,7079
98398,105477,coi,O,7079
98399,105478,cái,O,7079
98400,105479,mặt,O,7079
98401,105480,hồ,O,7079
98402,105481,còn,O,7079
98403,105482,gớm,O,7079
98404,105483,hơn,O,7079
98405,105484,.,O,7079
98406,105485,và,O,7079
98407,105486,phải,O,7079
98408,105487,có,O,7079
98409,105488,tiếng,O,7079
98410,105489,Tàu,O,7079
98411,105490,vào,O,7079
98412,105491,mới,O,7079
98413,105492,chịu,O,7079
98414,105493,được,O,7079
98415,105495,MH,O,7080
98416,105496,nay,O,7080
98417,105497,đẹp,O,7080
98418,105498,hú,O,7080
98419,105499,hồn,O,7080
98420,105500,luôn,O,7080
98421,105501,hà,O,7080
98422,105503,Con,B-T,7081
98423,105504,đỉ,I-T,7081
98424,105505,chó,I-T,7081
98425,105506,xl,I-T,7081
98426,105507,này,O,7081
98427,105508,nó,B-T,7081
98428,105509,ở,O,7081
98429,105510,vn,O,7081
98430,105511,nó,B-T,7081
98431,105512,chết,B-T,7081
98432,105513,me,I-T,7081
98433,105514,lien,O,7081
98434,105516,Trưởng,O,7082
98435,105517,thành,O,7082
98436,105518,vl,B-T,7082
98437,105520,Bui,O,7083
98438,105521,Hoang,O,7083
98439,105522,My,O,7083
98440,105523,Trang,O,7083
98441,105524,điiii,O,7083
98442,105526,nghe,O,7084
98443,105527,hok,O,7084
98444,105528,có,O,7084
98445,105529,zui,O,7084
98446,105531,Kiệt,O,7085
98447,105532,Phạm,O,7085
98448,105533,abe,O,7085
98449,105534,giữ,O,7085
98450,105535,vd,O,7085
98451,105536,ko,O,7085
98452,105537,che,O,7085
98453,105538,rồi,O,7085
98454,105540,Bán,O,7086
98455,105541,kênh,O,7086
98456,105542,đi,O,7086
98457,105543,thầy,O,7086
98458,105545,Anh,O,7087
98459,105546,ba,O,7087
98460,105547,tư,B-T,7087
98461,105548,duy,I-T,7087
98462,105549,cao,I-T,7087
98463,105550,y,I-T,7087
98464,105551,như,I-T,7087
98465,105552,bò,I-T,7087
98466,105553,cube😂,I-T,7087
98467,105555,Nguyễn,O,7088
98468,105556,Trang,O,7088
98469,105557,nói,O,7088
98470,105558,thật,O,7088
98471,105559,mị,O,7088
98472,105560,🤣,O,7088
98473,105562,Nguyễn,O,7089
98474,105563,Văn,O,7089
98475,105564,Chung,O,7089
98476,105565,ai,O,7089
98477,105566,thế,O,7089
98478,105568,Jaha,O,7090
98479,105570,Đầy,O,7091
98480,105571,ng,O,7091
98481,105572,cmt,O,7091
98482,105573,sao,O,7091
98483,105574,a,O,7091
98484,105575,k,O,7091
98485,105576,hỏi,O,7091
98486,105577,😆,O,7091
98487,105579,Nhà,O,7092
98488,105580,Linh,O,7092
98489,105581,cá,O,7092
98490,105582,lóc,O,7092
98491,105583,ở,O,7092
98492,105584,Hậu,O,7092
98493,105585,Giang,O,7092
98494,105586,sao,O,7092
98495,105587,Chị,O,7092
98496,105588,đi,O,7092
98497,105589,Sài,O,7092
98498,105590,Gòn,O,7092
98499,105591,làm,O,7092
98500,105592,gì,O,7092
98501,105593,ở,O,7092
98502,105594,trên,O,7092
98503,105596,Coi,O,7093
98504,105597,chừng,O,7093
98505,105598,nha,O,7093
98506,105599,Abe,O,7093
98507,105600,đừng,O,7093
98508,105601,gáy,O,7093
98509,105602,như,O,7093
98510,105603,yásuo,O,7093
98511,105604,nhiều,O,7093
98512,105605,quá,O,7093
98513,105606,nha,O,7093
98514,105608,Tao,B-T,7094
98515,105609,thấy,O,7094
98516,105610,nhiễm,O,7094
98517,105611,covid,O,7094
98518,105612,này,O,7094
98519,105613,toàn,O,7094
98520,105614,bọn,B-T,7094
98521,105615,nhiều,O,7094
98522,105616,tiền,O,7094
98523,105617,và,O,7094
98524,105618,thích,O,7094
98525,105619,đi,O,7094
98526,105620,du,O,7094
98527,105621,lịch,O,7094
98528,105622,đấy,O,7094
98529,105623,.,O,7094
98530,105625,Trường,O,7095
98531,105626,Quang,O,7095
98532,105627,Thái,O,7095
98533,105629,Má,B-T,7096
98534,105630,bữa,O,7096
98535,105631,giờ,O,7096
98536,105632,tao,B-T,7096
98537,105633,tưởng,O,7096
98538,105634,ông,O,7096
98539,105635,ba,O,7096
98540,105636,là,O,7096
98541,105637,ng,O,7096
98542,105638,cha,O,7096
98543,105639,mẫu,O,7096
98544,105640,mực,O,7096
98545,105642,Về,O,7097
98546,105643,bản,O,7097
98547,105644,làm,O,7097
98548,105645,1,O,7097
98549,105646,bộ,O,7097
98550,105647,như,O,7097
98551,105648,tộc,O,7097
98552,105649,trưởng,O,7097
98553,105650,em,O,7097
98554,105651,ưi,O,7097
98555,105652,Thuỵ,O,7097
98556,105653,Hân,O,7097
98557,105655,Cho,O,7098
98558,105656,liếm,B-T,7098
98559,105657,hậu,I-T,7098
98560,105658,m,I-T,7098
98561,105659,*,I-T,7098
98562,105660,n,I-T,7098
98563,105661,cái,O,7098
98564,105662,abe,O,7098
98565,105663,:,O,7098
98566,105664,),O,7098
98567,105665,),O,7098
98568,105667,Captain,O,7099
98569,105668,lấy,O,7099
98570,105669,bỉm,O,7099
98571,105670,của,O,7099
98572,105671,cáo,O,7099
98573,105672,mấy,O,7099
98574,105673,đứa,O,7099
98575,105674,ạ,O,7099
98576,105675,!,O,7099
98577,105677,Thái,O,7100
98578,105678,Lan,O,7100
98579,105679,hèn,B-T,7100
98580,105680,thật,O,7100
98581,105681,",",O,7100
98582,105682,người,O,7100
98583,105683,ta,O,7100
98584,105684,là,O,7100
98585,105685,đội,O,7100
98586,105686,ngũ,O,7100
98587,105687,tiên,O,7100
98588,105688,phong,O,7100
98589,105689,của,O,7100
98590,105690,giai,O,7100
98591,105691,cấp,O,7100
98592,105692,công,O,7100
98593,105693,nhân,O,7100
98594,105694,",",O,7100
98595,105695,là,O,7100
98596,105696,đảng,O,7100
98597,105697,của,O,7100
98598,105698,dân,O,7100
98599,105699,do,O,7100
98600,105700,dân,O,7100
98601,105701,và,O,7100
98602,105702,vì,O,7100
98603,105703,dân,O,7100
98604,105704,mà,O,7100
98605,105705,chơi,O,7100
98606,105706,cấm,B-T,7100
98607,105707,người,O,7100
98608,105708,ta,O,7100
98609,105709,",",O,7100
98610,105710,sao,O,7100
98611,105711,không,O,7100
98612,105712,đem,O,7100
98613,105713,ra,O,7100
98614,105714,.,O,7100
98615,105715,bắn,B-T,7100
98616,105716,mịa,I-T,7100
98617,105717,nó,I-T,7100
98618,105718,hết,O,7100
98619,105719,cho,O,7100
98620,105720,nhanh,O,7100
98621,105722,chuẩn,O,7101
98622,105723,nhá,O,7101
98623,105725,Đập,B-T,7102
98624,105726,đá,I-T,7102
98625,105727,ít,O,7102
98626,105728,thôi,O,7102
98627,105729,thầy,O,7102
98628,105731,Nhỏ,O,7103
98629,105732,thì,O,7103
98630,105733,muốn,O,7103
98631,105734,lớn,O,7103
98632,105735,thật,O,7103
98633,105736,nhanh,O,7103
98634,105738,Minh,O,7104
98635,105739,Khang,O,7104
98636,105740,Cùng,O,7104
98637,105741,câu,O,7104
98638,105742,hỏi,O,7104
98639,105743,với,O,7104
98640,105744,bác,O,7104
98641,105746,cúng,O,7105
98642,105747,cô,B-T,7105
98643,105748,hồn,I-T,7105
98644,105749,cho,O,7105
98645,105750,tụi,O,7105
98646,105751,nó,B-T,7105
98647,105752,đi,O,7105
98648,105753,r,O,7105
98649,105754,xây,O,7105
98650,105755,tiếp,O,7105
98651,105757,Chừng,O,7106
98652,105758,nào,O,7106
98653,105759,cái,O,7106
98654,105760,bọn,B-T,7106
98655,105761,súc,I-T,7106
98656,105762,sinh,I-T,7106
98657,105763,này,O,7106
98658,105764,mới,O,7106
98659,105765,tha,O,7106
98660,105766,cho,O,7106
98661,105767,dân,O,7106
98662,105768,VN,O,7106
98663,105769,đây,O,7106
98664,105771,Kiều,O,7107
98665,105772,bào,O,7107
98666,105773,ở,O,7107
98667,105774,usa,O,7107
98668,105775,thật,O,7107
98669,105776,may,O,7107
98670,105777,mắn,O,7107
98671,105778,khi,O,7107
98672,105779,có,O,7107
98673,105780,được,O,7107
98674,105781,ông,O,7107
98675,105782,trần,O,7107
98676,105783,cọp,O,7107
98677,105784,để,O,7107
98678,105785,giải,O,7107
98679,105786,trí,O,7107
98680,105787,!,O,7107
98681,105789,Đm,B-T,7108
98682,105790,người,O,7108
98683,105791,ta,O,7108
98684,105792,ở,O,7108
98685,105793,tù,B-T,7108
98686,105794,mà,O,7108
98687,105795,bản,O,7108
98688,105796,mặt,O,7108
98689,105797,thằng,B-T,7108
98690,105798,phía,O,7108
98691,105799,sau,O,7108
98692,105800,cười,O,7108
98693,105801,như,O,7108
98694,105802,trẩy,O,7108
98695,105803,hội,O,7108
98696,105804,vại,O,7108
98697,105805,á,O,7108
98698,105807,ông,O,7109
98699,105808,làm,O,7109
98700,105809,bố,O,7109
98701,105810,tôi,O,7109
98702,105811,hơi,O,7109
98703,105812,lâu,O,7109
98704,105813,rồi,O,7109
98705,105814,đấy,O,7109
98706,105815,',O,7109
98707,105816,Tùng,O,7109
98708,105817,sói,O,7109
98709,105818,said,O,7109
98710,105820,Gặp,O,7110
98711,105821,du,O,7110
98712,105822,học,O,7110
98713,105823,sinh,O,7110
98714,105824,Ma,O,7110
98715,105825,Cao,O,7110
98716,105826,Bằng,O,7110
98717,105827,tắt,O,7110
98718,105828,nắng,O,7110
98719,105829,hết,O,7110
98720,105831,Nói,O,7111
98721,105832,như,O,7111
98722,105833,shjt,B-T,7111
98723,105834,làm,O,7111
98724,105835,nô,B-T,7111
98725,105836,lệ,I-T,7111
98726,105837,cho,O,7111
98727,105838,bọn,B-T,7111
98728,105839,nào,O,7111
98729,105840,cungz,O,7111
98730,105841,khổ,O,7111
98731,105842,cả,O,7111
98732,105843,.,O,7111
98733,105844,Tự,O,7111
98734,105845,thân,O,7111
98735,105846,vận,O,7111
98736,105847,động,O,7111
98737,105849,Con,B-T,7112
98738,105850,nay,O,7112
98739,105851,ban,O,7112
98740,105852,do,O,7112
98741,105853,nhu,O,7112
98742,105854,vay,O,7112
98743,105855,ma,O,7112
98744,105856,cung,O,7112
98745,105857,co,O,7112
98746,105858,nguoi,O,7112
98747,105859,mua,O,7112
98748,105860,nua,O,7112
98749,105861,ha,O,7112
98750,105862,toi,O,7112
98751,105864,kho,O,7113
98752,105865,than,O,7113
98753,105866,ta,O,7113
98754,105867,sinh,B-T,7113
98755,105868,ra,I-T,7113
98756,105869,nham,I-T,7113
98757,105870,dat,I-T,7113
98758,105871,nuoc,I-T,7113
98759,105872,nay`,O,7113
98760,105873,=,O,7113
98761,105874,),O,7113
98762,105875,),O,7113
98763,105877,13:20,O,7114
98764,105878,chời,O,7114
98765,105879,qươi,O,7114
98766,105880,nhắc,O,7114
98767,105881,chi,O,7114
98768,105882,zậy,O,7114
98769,105883,ông,O,7114
98770,105884,nội,O,7114
98771,105885,Tuân,O,7114
98772,105886,này,O,7114
98773,105888,từ,O,7115
98774,105889,từ,O,7115
98775,105890,đừng,O,7115
98776,105891,cmt,O,7115
98777,105892,nhanh,O,7115
98778,105893,quá,O,7115
98779,105894,",",O,7115
98780,105895,từ,O,7115
98781,105896,từ,O,7115
98782,105897,nghệ,O,7115
98783,105898,sĩ,O,7115
98784,105899,nỗi,O,7115
98785,105900,noi,O,7115
98786,105901,vào,O,7115
98787,105902,1,O,7115
98788,105903,2,O,7115
98789,105904,câu,O,7115
98790,105905,rồi,O,7115
98791,105906,cái,O,7115
98792,105907,tụi,B-T,7115
98793,105908,mầy,I-T,7115
98794,105909,lại,O,7115
98795,105910,dơ,B-T,7115
98796,105911,cái,I-T,7115
98797,105912,tánh,I-T,7115
98798,105913,chó,I-T,7115
98799,105914,ra,O,7115
98800,105915,tung,O,7115
98801,105916,hô,O,7115
98802,105917,à,O,7115
98803,105918,",",O,7115
98804,105919,lũ,B-T,7115
98805,105920,đa,I-T,7115
98806,105921,nhan,I-T,7115
98807,105922,cách,I-T,7115
98808,105923,:,O,7115
98809,105924,),O,7115
98810,105925,),O,7115
98811,105926,),O,7115
98812,105927,),O,7115
98813,105928,),O,7115
98814,105929,),O,7115
98815,105931,Trường,O,7116
98816,105932,hợp,O,7116
98817,105933,này,O,7116
98818,105934,có,O,7116
98819,105935,cho,O,7116
98820,105936,tao,O,7116
98821,105937,cũng,O,7116
98822,105938,đéo,B-T,7116
98823,105939,húp,I-T,7116
98824,105940,Levi,O,7116
98825,105941,said,O,7116
98826,105943,ngủ,O,7117
98827,105944,đi,O,7117
98828,105945,thầy,O,7117
98829,105946,ơi,O,7117
98830,105948,Du,B-T,7118
98831,105949,ma,I-T,7118
98832,105950,tu,O,7118
98833,105951,thg,B-T,7118
98834,105952,cho,I-T,7118
98835,105953,giu,O,7118
98836,105954,xe,O,7118
98837,105955,den,O,7118
98838,105956,thg,B-T,7118
98839,105957,suc,I-T,7118
98840,105958,vat,I-T,7118
98841,105959,chuyen,O,7118
